Sim_ID,W_Grid,W_Cap,W_Social,W_Env,GLOBAL_PERFORMANCE_INDEX,Total_Capex,Total_Revenue_Daily,ROI_10y_Pct,LCOE_USD_kWh,Windfall_Profit_Index,Revenue_Volatility,Self_Sufficiency_Pct,Peak_Coincidence_Pct,Voltage_Deviation_Avg,CO2_Avoided_Tons_Year,Social_Equity_Pct,Gini_Incentivo,Revenue_Disparity_Ratio,Subsidy_Intensity,Private_Investment_Leverage,Incentivized_Carbon_Cost,Grid_Congestion_Max_Pct,Tech_Losses_Total_kWh,Score_ROI_10y_Pct,Score_LCOE_USD_kWh,Score_Windfall_Profit_Index,Score_Revenue_Volatility,Score_Grid_Congestion_Max_Pct,Score_Tech_Losses_Total_kWh,Score_Voltage_Deviation_Avg,Score_Self_Sufficiency_Pct,Score_Peak_Coincidence_Pct,Score_Social_Equity_Pct,Score_CO2_Avoided_Tons_Year,Score_Subsidy_Intensity,Score_Incentivized_Carbon_Cost,Score_Private_Investment_Leverage,Score_Revenue_Disparity_Ratio,Score_Gini_Incentivo
20260129_120414,0.2500,0.7500,0.7500,0.0000,58.7588,1307252.3727,2702.7634,654.6428,0.0396,326.3214,66.0738,49.9631,31.8330,0.0169,568.1838,100.0000,0.2010,1.6014,419.9902,0.1570,0.0000,3.2574,0.6216,43.6731,50.0000,56.3269,81.6623,72.4124,89.8464,68.7584,50.0000,50.0000,100.0000,50.0000,56.3269,100.0000,11.4436,15.8513,43.8391
20260129_120530,0.2500,0.7500,0.7500,0.2500,57.4313,1307252.3727,3029.1842,745.7833,0.0396,371.8917,66.0738,49.9631,31.8330,0.0169,568.1838,100.0000,0.2179,1.5039,480.1026,0.1374,209.3446,2.2502,0.4932,49.7496,50.0000,50.2504,81.6623,95.2284,96.0912,58.4164,50.0000,50.0000,100.0000,50.0000,50.2504,75.5635,10.0108,13.2824,38.3950
20260129_120626,0.2500,0.7500,0.7500,0.5000,58.0686,1307252.3727,3355.6050,836.9238,0.0396,417.4619,66.0738,49.9631,31.8330,0.0169,568.1838,100.0000,0.0863,1.4337,540.2150,0.1221,418.7665,2.8485,0.4983,55.8261,50.0000,44.1739,81.6623,81.6735,95.8416,73.4349,50.0000,50.0000,100.0000,50.0000,44.1739,51.1180,8.8968,11.4300,80.8664
20260129_120735,0.2500,0.7500,0.7500,0.7500,46.2682,1307252.3727,3682.0258,928.0642,0.0396,463.0321,66.0738,49.9631,31.8330,0.0169,568.1838,100.0000,0.2193,1.3806,600.3274,0.1099,628.2423,4.9244,1.1552,61.9026,50.0000,38.0974,81.6623,34.6481,63.8910,39.3532,50.0000,50.0000,100.0000,50.0000,38.0974,26.6661,8.0060,10.0311,37.9362
20260129_120835,0.2500,0.7500,0.7500,1.0000,51.4335,1307252.3727,4008.4466,1019.2047,0.0396,508.6024,66.0738,49.9631,31.8330,0.0169,568.1838,100.0000,0.2015,1.3391,660.4398,0.0999,837.7575,2.8797,0.6152,67.9791,50.0000,32.0209,81.6623,80.9669,90.1577,76.0074,50.0000,50.0000,100.0000,50.0000,32.0209,2.2097,7.2773,8.9372,43.6961
20260129_120949,0.2500,0.7500,1.0000,0.0000,57.4191,1307252.3727,3041.0992,749.1101,0.0396,373.5551,65.9812,49.9631,31.8330,0.0169,568.1838,100.0000,0.1627,1.8019,482.2969,0.1368,0.0000,3.4570,0.6292,49.9714,50.0000,50.0286,88.7129,67.8891,89.4761,35.2937,50.0000,50.0000,100.0000,50.0000,50.0286,100.0000,9.9652,21.1350,56.2044
20260129_121059,0.2500,0.7500,1.0000,0.2500,60.1166,1307252.3727,3367.5200,840.2506,0.0396,419.1253,65.9812,49.9631,31.8330,0.0169,568.1838,100.0000,0.1258,1.6719,542.4093,0.1216,210.2337,2.7607,0.5388,56.0479,50.0000,43.9521,88.7129,83.6633,93.8719,81.5167,50.0000,50.0000,100.0000,50.0000,43.9521,75.4597,8.8608,17.7098,68.1189
20260129_121214,0.2500,0.7500,1.0000,0.5000,53.3440,1307252.3727,3693.9408,931.3910,0.0396,464.6955,65.9812,49.9631,31.8330,0.0169,568.1838,100.0000,0.1947,1.5782,602.5217,0.1095,420.3591,3.5235,0.7309,62.1244,50.0000,37.8756,88.7129,66.3824,84.5301,55.9554,50.0000,50.0000,100.0000,50.0000,37.8756,50.9321,7.9768,15.2400,45.8986
20260129_121328,0.2500,0.7500,1.0000,0.7500,56.3101,1307252.3727,4020.3616,1022.5315,0.0396,510.2658,65.9812,49.9631,31.8330,0.0169,568.1838,100.0000,0.0531,1.5074,662.6341,0.0995,630.4056,2.7607,0.6258,68.2009,50.0000,31.7991,88.7129,83.6633,89.6406,68.5279,50.0000,50.0000,100.0000,50.0000,31.7991,26.4136,7.2532,13.3748,91.5766
20260129_121429,0.2500,0.7500,1.0000,1.0000,48.6158,1307252.3727,4346.7824,1113.6720,0.0396,555.8360,65.9812,49.9631,31.8330,0.0169,568.1838,100.0000,0.1732,1.4521,722.7465,0.0913,840.3931,4.0655,0.8488,74.2774,50.0000,25.7226,88.7129,54.1054,78.7936,57.2119,50.0000,50.0000,100.0000,50.0000,25.7226,1.9020,6.6499,11.9163,52.8377
20260129_121554,0.2500,1.0000,0.0000,0.0000,50.1892,1307252.3727,2014.1767,462.3815,0.0396,230.1907,67.1459,49.9631,31.8330,0.0169,568.1838,65.6588,0.1763,1.0000,293.1828,0.2250,0.0000,2.8707,0.5508,30.8547,50.0000,69.1453,0.0000,81.1718,93.2864,40.5428,50.0000,50.0000,50.6553,50.0000,69.1453,100.0000,16.3932,0.0000,51.8318
20260129_121724,0.2500,1.0000,0.0000,0.2500,49.3391,1307252.3727,2340.5975,553.5219,0.0396,275.7610,67.1459,49.9631,31.8330,0.0169,568.1838,60.7567,0.1196,1.0000,353.2952,0.1867,205.4018,2.9274,0.5202,36.9312,50.0000,63.0688,0.0000,79.8871,94.7769,48.3271,50.0000,50.0000,43.6116,50.0000,63.0688,76.0237,13.6039,0.0000,70.1268
20260129_121832,0.2500,1.0000,0.0000,0.5000,46.1061,1307252.3727,2667.0183,644.6624,0.0396,321.3312,67.1459,49.9631,31.8330,0.0169,568.1838,62.1020,0.1847,1.0000,413.4076,0.1595,412.0293,2.6417,0.5204,43.0077,50.0000,56.9923,0.0000,86.3599,94.7662,41.3903,50.0000,50.0000,45.5447,50.0000,56.9923,51.9044,11.6258,0.0000,49.1138
20260129_122003,0.2500,1.0000,0.0000,0.7500,46.4906,1307252.3727,2993.4391,735.8029,0.0396,366.9014,67.1459,49.9631,31.8330,0.0169,568.1838,86.1973,0.1225,1.0000,473.5200,0.1393,619.4230,2.7956,0.6800,49.0842,50.0000,50.9158,0.0000,82.8729,87.0057,35.8587,50.0000,50.0000,80.1669,50.0000,50.9158,27.6956,10.1499,0.0000,69.1844
20260129_122129,0.2500,1.0000,0.0000,1.0000,41.4320,1307252.3727,3319.8599,826.9433,0.0396,412.4717,67.1459,49.9631,31.8330,0.0169,568.1838,67.9129,0.2022,1.0000,533.6324,0.1236,827.3274,2.9727,0.5464,55.1607,50.0000,44.8393,0.0000,78.8614,93.5040,35.9033,50.0000,50.0000,53.8943,50.0000,44.8393,3.4272,9.0066,0.0000,43.4754
20260129_122254,0.2500,1.0000,0.2500,0.0000,58.8375,1307252.3727,2352.5125,556.8487,0.0396,277.4244,66.5032,49.9631,31.8330,0.0169,568.1838,100.0000,0.1186,1.1680,355.4894,0.1855,0.0000,2.8526,0.5737,37.1530,50.0000,62.8470,48.9527,81.5810,92.1737,67.4349,50.0000,50.0000,100.0000,50.0000,62.8470,100.0000,13.5200,4.4275,70.4638
20260129_122400,0.2500,1.0000,0.2500,0.2500,55.6281,1307252.3727,2678.9333,647.9892,0.0396,322.9946,66.5032,49.9631,31.8330,0.0169,568.1838,100.0000,0.0531,1.1446,415.6018,0.1587,207.1081,4.2534,0.8297,43.2295,50.0000,56.7705,48.9527,49.8499,79.7228,71.9628,50.0000,50.0000,100.0000,50.0000,56.7705,75.8245,11.5644,3.8100,91.5921
20260129_122529,0.2500,1.0000,0.2500,0.5000,50.7188,1307252.3727,3005.3541,739.1297,0.0396,368.5648,66.5032,49.9631,31.8330,0.0169,568.1838,100.0000,0.2462,1.1269,475.7142,0.1386,414.8622,2.2802,0.4478,49.3060,50.0000,50.6940,48.9527,94.5471,98.2953,24.7361,50.0000,50.0000,100.0000,50.0000,50.6940,51.5737,10.1031,3.3437,29.2550
20260129_122648,0.2500,1.0000,0.2500,0.7500,49.7877,1307252.3727,3331.7749,830.2701,0.0396,414.1351,66.5032,49.9631,31.8330,0.0169,568.1838,100.0000,0.1673,1.1130,535.8266,0.1231,623.0469,3.9639,0.7366,55.3825,50.0000,44.6175,48.9527,56.4062,84.2495,68.4238,50.0000,50.0000,100.0000,50.0000,44.6175,27.2726,8.9697,2.9791,54.7321
20260129_122809,0.2500,1.0000,0.2500,1.0000,49.6417,1307252.3727,3658.1957,921.4106,0.0396,459.7053,66.5032,49.9631,31.8330,0.0169,568.1838,100.0000,0.1539,1.1019,595.9390,0.1107,831.5331,2.5137,0.5439,61.4590,50.0000,38.5410,48.9527,89.2582,93.6211,51.1450,50.0000,50.0000,100.0000,50.0000,38.5410,2.9363,8.0649,2.6862,59.0616
20260129_122923,0.2500,1.0000,0.5000,0.0000,53.5274,1307252.3727,2690.8484,651.3160,0.0396,324.6580,66.2243,49.9631,31.8330,0.0169,568.1838,100.0000,0.2207,1.3360,417.7960,0.1579,0.0000,4.5548,1.0904,43.4513,50.0000,56.5487,70.1956,43.0209,67.0423,61.7770,50.0000,50.0000,100.0000,50.0000,56.5487,100.0000,11.5037,8.8549,37.4954
20260129_123054,0.2500,1.0000,0.5000,0.2500,56.8986,1307252.3727,3017.2692,742.4565,0.0396,370.2282,66.2243,49.9631,31.8330,0.0169,568.1838,100.0000,0.1212,1.2891,477.9084,0.1380,208.3879,3.2604,0.6926,49.5278,50.0000,50.4722,70.1956,72.3433,86.3915,68.0074,50.0000,50.0000,100.0000,50.0000,50.4722,75.6752,10.0567,7.6200,69.6156
20260129_123204,0.2500,1.0000,0.5000,0.5000,53.6284,1307252.3727,3343.6900,833.5970,0.0396,415.7985,66.2243,49.9631,31.8330,0.0169,568.1838,100.0000,0.1862,1.2537,538.0208,0.1226,417.0655,3.1020,0.5835,55.6043,50.0000,44.3957,70.1956,75.9324,91.6975,60.2677,50.0000,50.0000,100.0000,50.0000,44.3957,51.3165,8.9331,6.6874,48.6283
20260129_123332,0.2500,1.0000,0.5000,0.7500,46.5702,1307252.3727,3670.1108,924.7374,0.0396,461.3687,66.2243,49.9631,31.8330,0.0169,568.1838,100.0000,0.3199,1.2261,598.1332,0.1103,625.9461,3.6562,0.6535,61.6808,50.0000,38.3192,70.1956,63.3772,88.2944,38.5428,50.0000,50.0000,100.0000,50.0000,38.3192,26.9342,8.0353,5.9582,5.4659
20260129_123444,0.2500,1.0000,0.5000,1.0000,49.9381,1307252.3727,3996.5315,1015.8779,0.0396,506.9389,66.2243,49.9631,31.8330,0.0169,568.1838,100.0000,0.1845,1.2038,658.2456,0.1002,834.9741,3.4625,0.6604,67.7573,50.0000,32.2427,70.1956,67.7655,87.9554,76.4684,50.0000,50.0000,100.0000,50.0000,32.2427,2.5346,7.3015,5.3723,49.1731
20260129_131029,0.2500,1.0000,0.7500,0.0000,58.9585,1307252.3727,3029.1842,745.7833,0.0396,371.8917,66.0738,49.9631,31.8330,0.0169,568.1838,100.0000,0.2179,1.5039,480.1026,0.1374,0.0000,2.2502,0.4932,49.7496,50.0000,50.2504,81.6623,95.2284,96.0912,58.4164,50.0000,50.0000,100.0000,50.0000,50.2504,100.0000,10.0108,13.2824,38.3950
20260129_131126,0.2500,1.0000,0.7500,0.2500,59.5962,1307252.3727,3355.6050,836.9238,0.0396,417.4619,66.0738,49.9631,31.8330,0.0169,568.1838,100.0000,0.0863,1.4337,540.2150,0.1221,209.3832,2.8485,0.4983,55.8261,50.0000,44.1739,81.6623,81.6735,95.8416,73.4349,50.0000,50.0000,100.0000,50.0000,44.1739,75.5590,8.8968,11.4300,80.8664
20260129_131228,0.2500,1.0000,0.7500,0.5000,52.3232,1307252.3727,3682.0258,928.0642,0.0396,463.0321,66.0738,49.9631,31.8330,0.0169,568.1838,100.0000,0.1359,1.3806,600.3274,0.1099,418.8282,3.5664,0.7366,61.9026,50.0000,38.0974,81.6623,65.4120,84.2519,33.7398,50.0000,50.0000,100.0000,50.0000,38.0974,51.1107,8.0060,10.0311,64.8593
20260129_131337,0.2500,1.0000,0.7500,0.7500,52.9614,1307252.3727,4008.4466,1019.2047,0.0396,508.6024,66.0738,49.9631,31.8330,0.0169,568.1838,100.0000,0.2015,1.3391,660.4398,0.0999,628.3181,2.8797,0.6152,67.9791,50.0000,32.0209,81.6623,80.9669,90.1577,76.0074,50.0000,50.0000,100.0000,50.0000,32.0209,26.6573,7.2773,8.9372,43.6961
20260129_131438,0.2500,1.0000,0.7500,1.0000,50.2311,1307252.3727,4334.8674,1110.3452,0.0396,554.1726,66.0738,49.9631,31.8330,0.0169,568.1838,100.0000,0.1640,1.3057,720.5522,0.0915,837.8417,3.2620,0.7090,74.0556,50.0000,25.9444,81.6623,72.3074,85.5933,65.4647,50.0000,50.0000,100.0000,50.0000,25.9444,2.1999,6.6702,8.0585,55.7977
20260129_131603,0.2500,1.0000,1.0000,0.0000,61.6504,1307252.3727,3367.5200,840.2506,0.0396,419.1253,65.9812,49.9631,31.8330,0.0169,568.1838,100.0000,0.1258,1.6719,542.4093,0.1216,0.0000,2.7607,0.5388,56.0479,50.0000,43.9521,88.7129,83.6633,93.8719,81.5167,50.0000,50.0000,100.0000,50.0000,43.9521,100.0000,8.8608,17.7098,68.1189
20260129_131727,0.2500,1.0000,1.0000,0.2500,54.8774,1307252.3727,3693.9408,931.3910,0.0396,464.6955,65.9812,49.9631,31.8330,0.0169,568.1838,100.0000,0.1947,1.5782,602.5217,0.1095,210.1795,3.5235,0.7309,62.1244,50.0000,37.8756,88.7129,66.3824,84.5301,55.9554,50.0000,50.0000,100.0000,50.0000,37.8756,75.4660,7.9768,15.2400,45.8986
20260129_131839,0.2500,1.0000,1.0000,0.5000,55.3007,1307252.3727,4020.3616,1022.5315,0.0396,510.2658,65.9812,49.9631,31.8330,0.0169,568.1838,100.0000,0.1272,1.5074,662.6341,0.0995,420.2704,2.7607,0.5353,68.2009,50.0000,31.7991,88.7129,83.6633,94.0416,47.3383,50.0000,50.0000,100.0000,50.0000,31.7991,50.9424,7.2532,13.3748,67.6865
20260129_131944,0.2500,1.0000,1.0000,0.7500,50.1486,1307252.3727,4346.7824,1113.6720,0.0396,555.8360,65.9812,49.9631,31.8330,0.0169,568.1838,100.0000,0.1732,1.4521,722.7465,0.0913,630.2948,4.0655,0.8488,74.2774,50.0000,25.7226,88.7129,54.1054,78.7936,57.2119,50.0000,50.0000,100.0000,50.0000,25.7226,26.4265,6.6499,11.9163,52.8377
20260129_132045,0.2500,1.0000,1.0000,1.0000,51.1403,1307252.3727,4673.2032,1204.8124,0.0396,601.4062,65.9812,49.9631,31.8330,0.0169,568.1838,100.0000,0.1169,1.4077,782.8588,0.0842,840.2681,2.7676,0.6148,80.3539,50.0000,19.6461,88.7129,83.5066,90.1773,46.3866,50.0000,50.0000,100.0000,50.0000,19.6461,1.9166,6.1393,10.7447,71.0150
20260129_132159,0.5000,0.0000,0.0000,0.0000,55.9112,1307252.3727,1060.2796,196.0423,0.0396,97.0212,67.1459,49.9631,31.8330,0.0169,568.1838,66.3881,0.0484,1.0000,117.5167,0.5612,0.0000,2.4760,0.5597,13.0974,50.0000,86.9026,0.0053,90.1133,92.8530,38.9888,50.0000,50.0000,51.7033,50.0000,86.9026,100.0000,40.8980,0.0000,93.1142
20260129_132340,0.5000,0.0000,0.0000,0.2500,49.0546,1307252.3727,1386.7004,287.1828,0.0396,142.5914,67.1459,49.9631,31.8330,0.0169,568.1838,61.4183,0.2278,1.0000,177.6291,0.3713,206.5431,3.0099,0.6052,19.1739,50.0000,80.8261,0.0053,78.0191,90.6418,52.6840,50.0000,50.0000,44.5622,50.0000,80.8261,75.8905,27.0575,0.0000,35.1876
20260129_132452,0.5000,0.0000,0.0000,0.5000,47.9777,1307252.3727,1713.1212,378.3233,0.0396,188.1616,67.1459,49.9631,31.8330,0.0169,568.1838,66.8808,0.1716,1.0000,237.7415,0.2774,414.6607,2.6990,0.5625,25.2504,50.0000,74.7496,0.0053,85.0601,92.7175,37.5539,50.0000,50.0000,52.4112,50.0000,74.7496,51.5972,20.2161,0.0000,53.3323
20260129_132621,0.5000,0.0000,0.0000,0.7500,45.0897,1307252.3727,2039.5420,469.4637,0.0396,233.7319,67.1459,49.9631,31.8330,0.0169,568.1838,70.8760,0.2344,1.0000,297.8539,0.2214,623.4080,2.7254,0.5666,31.3269,50.0000,68.6731,0.0053,84.4628,92.5190,41.1896,50.0000,50.0000,58.1520,50.0000,68.6731,27.2304,16.1361,0.0000,33.0668
20260129_132740,0.5000,0.0000,0.0000,1.0000,46.8134,1307252.3727,2365.9628,560.6042,0.0396,279.3021,67.1459,49.9631,31.8330,0.0169,568.1838,68.2426,0.1203,1.0000,357.9663,0.1843,832.4702,2.5101,0.5693,37.4034,50.0000,62.5966,0.0053,89.3412,92.3871,64.1561,50.0000,50.0000,54.3681,50.0000,62.5966,2.8269,13.4264,0.0000,69.9063
20260129_132902,0.5000,0.0000,0.2500,0.0000,57.9229,1307252.3727,1398.6155,290.5096,0.0396,144.2548,66.6434,49.9631,31.8330,0.0169,568.1838,100.0000,0.1240,1.3191,179.8234,0.3668,0.0000,3.4144,0.6075,19.3957,50.0000,80.6043,38.2751,68.8552,90.5306,44.6543,50.0000,50.0000,100.0000,50.0000,80.6043,100.0000,26.7273,8.4107,68.7082
20260129_133026,0.5000,0.0000,0.2500,0.2500,58.1192,1307252.3727,1725.0363,381.6501,0.0396,189.8251,66.6434,49.9631,31.8330,0.0169,568.1838,100.0000,0.1300,1.2440,239.9358,0.2749,209.2439,3.1171,0.6372,25.4722,50.0000,74.5278,38.2751,75.5895,89.0851,83.6059,50.0000,50.0000,100.0000,50.0000,74.5278,75.5752,20.0312,6.4309,66.7863
20260129_133135,0.5000,0.0000,0.2500,0.5000,54.7716,1307252.3727,2051.4571,472.7906,0.0396,235.3953,66.6434,49.9631,31.8330,0.0169,568.1838,100.0000,0.1279,1.1975,300.0482,0.2198,418.6670,3.0683,0.6155,31.5487,50.0000,68.4513,38.2751,76.6952,90.1409,62.9740,50.0000,50.0000,100.0000,50.0000,68.4513,51.1296,16.0181,5.2055,67.4565
20260129_133317,0.5000,0.0000,0.2500,0.7500,48.6579,1307252.3727,2377.8778,563.9310,0.0396,280.9655,66.6434,49.9631,31.8330,0.0169,568.1838,100.0000,0.0464,1.1659,360.1606,0.1831,628.1797,5.2728,1.2508,37.6252,50.0000,62.3748,38.2751,26.7567,59.2407,53.7249,50.0000,50.0000,100.0000,50.0000,62.3748,26.6734,13.3446,4.3724,93.7630
20260129_133434,0.5000,0.0000,0.2500,1.0000,49.7412,1307252.3727,2704.2986,655.0715,0.0396,326.5357,66.6434,49.9631,31.8330,0.0169,568.1838,100.0000,0.1132,1.1430,420.2730,0.1569,837.7437,3.8980,0.7373,43.7017,50.0000,56.2983,38.2751,57.8993,84.2184,69.5688,50.0000,50.0000,100.0000,50.0000,56.2983,2.2113,11.4359,3.7692,72.1826
20260129_133557,0.5000,0.0000,0.5000,0.0000,56.0982,1307252.3727,1736.9513,384.9769,0.0396,191.4885,66.3752,49.9631,31.8330,0.0170,568.1838,100.0000,0.1847,1.6382,242.1300,0.2724,0.0000,3.4096,0.7093,25.6940,50.0000,74.3060,58.7052,68.9642,85.5794,24.2305,50.0000,50.0000,100.0000,50.0000,74.3060,100.0000,19.8497,16.8214,49.1151
20260129_133707,0.5000,0.0000,0.5000,0.2500,53.8094,1307252.3727,2063.3721,476.1174,0.0396,237.0587,66.3752,49.9631,31.8330,0.0169,568.1838,100.0000,0.2557,1.4880,302.2424,0.2182,210.8643,3.7706,0.7182,31.7705,50.0000,68.2295,58.7052,60.7864,85.1437,57.7323,50.0000,50.0000,100.0000,50.0000,68.2295,75.3861,15.9018,12.8617,26.2033
20260129_133808,0.5000,0.0000,0.5000,0.5000,58.6498,1307252.3727,2389.7929,567.2579,0.0396,282.6289,66.3752,49.9631,31.8330,0.0169,568.1838,100.0000,0.1340,1.3950,362.3548,0.1820,421.3379,2.6484,0.5667,37.8470,50.0000,62.1530,58.7052,86.2069,92.5143,98.8327,50.0000,50.0000,100.0000,50.0000,62.1530,50.8178,13.2638,10.4110,65.4925
20260129_134054,0.5000,0.0000,0.5000,0.7500,50.2228,1307252.3727,2716.2137,658.3983,0.0396,328.1992,66.3752,49.9631,31.8330,0.0169,568.1838,100.0000,0.1682,1.3318,422.4672,0.1561,631.5881,3.5436,0.6372,43.9235,50.0000,56.0765,58.7052,65.9282,89.0862,32.9368,50.0000,50.0000,100.0000,50.0000,56.0765,26.2756,11.3765,8.7448,54.4344
20260129_134246,0.5000,0.0000,0.5000,1.0000,53.6163,1307252.3727,3042.6345,749.5388,0.0396,373.7694,66.3752,49.9631,31.8330,0.0169,568.1838,100.0000,0.1223,1.2860,482.5796,0.1367,841.6988,2.4718,0.4935,50.0000,50.0000,50.0000,58.7052,90.2066,96.0744,74.3643,50.0000,50.0000,100.0000,50.0000,50.0000,1.7496,9.9594,7.5383,69.2635
20260129_134409,0.5000,0.0000,0.7500,0.0000,59.5541,1307252.3727,2075.2871,479.4442,0.0396,238.7221,66.2123,49.9631,31.8330,0.0169,568.1838,100.0000,0.1553,1.9573,304.4366,0.2166,0.0000,2.7647,0.6107,31.9923,50.0000,68.0077,71.1151,83.5717,90.3734,40.1636,50.0000,50.0000,100.0000,50.0000,68.0077,100.0000,15.7872,25.2321,58.6149
20260129_134520,0.5000,0.0000,0.7500,0.2500,59.6643,1307252.3727,2401.7079,570.5847,0.0396,284.2923,66.2123,49.9631,31.8330,0.0169,568.1838,100.0000,0.1630,1.7320,364.5490,0.1809,211.9446,3.1132,0.6731,38.0688,50.0000,61.9312,71.1151,75.6777,87.3403,94.7063,50.0000,50.0000,100.0000,50.0000,61.9312,75.2600,13.1840,19.2926,56.1212
20260129_134633,0.5000,0.0000,0.7500,0.5000,56.5982,1307252.3727,2728.1287,661.7251,0.0396,329.8626,66.2123,49.9631,31.8330,0.0169,568.1838,100.0000,0.0922,1.5925,424.6614,0.1553,423.2457,3.0212,0.5880,44.1453,50.0000,55.8547,71.1151,77.7624,91.4804,52.8550,50.0000,50.0000,100.0000,50.0000,55.8547,50.5951,11.3177,15.6166,78.9741
20260129_134805,0.5000,0.0000,0.7500,0.7500,57.8466,1307252.3727,3054.5495,752.8656,0.0396,375.4328,66.2123,49.9631,31.8330,0.0169,568.1838,100.0000,0.0477,1.4977,484.7738,0.1361,634.1444,2.9964,0.5455,50.2218,50.0000,49.7782,71.1151,78.3229,93.5454,90.4312,50.0000,50.0000,100.0000,50.0000,49.7782,25.9772,9.9143,13.1172,93.3447
20260129_134920,0.5000,0.0000,0.7500,1.0000,52.4821,1307252.3727,3380.9703,844.0061,0.0396,421.0030,66.2123,49.9631,31.8330,0.0169,568.1838,100.0000,0.2455,1.4290,544.8862,0.1210,844.7750,2.1929,0.4251,56.2983,50.0000,43.7017,71.1151,96.5246,99.4014,77.9703,50.0000,50.0000,100.0000,50.0000,43.7017,1.3906,8.8206,11.3075,29.4828
20260129_135028,0.5000,0.0000,1.0000,0.0000,61.8626,1307252.3727,2413.6229,573.9115,0.0396,285.9557,66.1043,49.9631,31.8330,0.0169,568.1838,100.0000,0.1223,2.2764,366.7432,0.1798,0.0000,3.4024,0.8726,38.2906,50.0000,61.7094,79.3370,69.1269,77.6372,85.9926,50.0000,50.0000,100.0000,50.0000,61.7094,100.0000,13.1051,33.6428,69.2513
20260129_135154,0.5000,0.0000,1.0000,0.2500,56.7571,1307252.3727,2740.0437,665.0519,0.0396,331.5260,66.1043,49.9631,31.8330,0.0169,568.1838,100.0000,0.2204,1.9759,426.8556,0.1545,212.7163,2.4950,0.5703,44.3671,50.0000,55.6329,79.3370,89.6829,92.3416,41.3680,50.0000,50.0000,100.0000,50.0000,55.6329,75.1699,11.2595,25.7235,37.5989
20260129_135306,0.5000,0.0000,1.0000,0.5000,53.4815,1307252.3727,3066.4645,756.1924,0.0396,377.0962,66.1043,49.9631,31.8330,0.0169,568.1838,100.0000,0.1217,1.7900,486.9680,0.1354,424.6765,3.6280,0.7947,50.4436,50.0000,49.5564,79.3370,64.0158,81.4249,30.8104,50.0000,50.0000,100.0000,50.0000,49.5564,50.4281,9.8696,20.8221,69.4400
20260129_135436,0.5000,0.0000,1.0000,0.7500,53.6911,1307252.3727,3392.8853,847.3329,0.0396,422.6664,66.1043,49.9631,31.8330,0.0169,568.1838,100.0000,0.1672,1.6636,547.0804,0.1206,636.1326,2.4297,0.5736,56.5201,50.0000,43.4799,79.3370,91.1611,92.1807,46.1264,50.0000,50.0000,100.0000,50.0000,43.4799,25.7451,8.7852,17.4896,54.7531
20260129_135617,0.5000,0.0000,1.0000,1.0000,50.5525,1307252.3727,3719.3061,938.4733,0.0396,468.2367,66.1043,49.9631,31.8330,0.0169,568.1838,100.0000,0.1903,1.5720,607.1928,0.1086,847.2360,3.2055,0.6669,62.5966,50.0000,37.4034,79.3370,73.5865,87.6409,59.4721,50.0000,50.0000,100.0000,50.0000,37.4034,1.1033,7.9154,15.0766,47.3045
20260129_135754,0.5000,0.2500,0.0000,0.0000,53.1532,1307252.3727,1386.7004,287.1828,0.0396,142.5914,67.1459,49.9631,31.8330,0.0169,568.1838,69.8548,0.1153,1.0000,177.6291,0.3713,0.0000,2.8991,0.6222,19.1739,50.0000,80.8261,0.0053,80.5291,89.8136,44.0074,50.0000,50.0000,56.6846,50.0000,80.8261,100.0000,27.0575,0.0000,71.5273
20260129_135903,0.5000,0.2500,0.0000,0.2500,52.0551,1307252.3727,1713.1212,378.3233,0.0396,188.1616,67.1459,49.9631,31.8330,0.0169,568.1838,70.8836,0.1096,1.0000,237.7415,0.2774,207.3303,2.8531,0.5743,25.2504,50.0000,74.7496,0.0053,81.5693,92.1427,56.8773,50.0000,50.0000,58.1628,50.0000,74.7496,75.7986,20.2161,0.0000,73.3597
20260129_140011,0.5000,0.2500,0.0000,0.5000,51.5235,1307252.3727,2039.5420,469.4637,0.0396,233.7319,67.1459,49.9631,31.8330,0.0169,568.1838,73.6147,0.0531,1.0000,297.8539,0.2214,415.6053,2.6942,0.5631,31.3269,50.0000,68.6731,0.0053,85.1691,92.6916,56.5502,50.0000,50.0000,62.0871,50.0000,68.6731,51.4870,16.1361,0.0000,91.5766
20260129_140143,0.5000,0.2500,0.0000,0.7500,48.2234,1307252.3727,2365.9628,560.6042,0.0396,279.3021,67.1459,49.9631,31.8330,0.0169,568.1838,67.6479,0.0791,1.0000,357.9663,0.1843,624.3526,2.5091,0.5121,37.4034,50.0000,62.5966,0.0053,89.3618,95.1713,47.1896,50.0000,50.0000,53.5135,50.0000,62.5966,27.1202,13.4264,0.0000,83.1897
20260129_140250,0.5000,0.2500,0.0000,1.0000,47.4107,1307252.3727,2692.3836,651.7447,0.0396,324.8723,67.1459,49.9631,31.8330,0.0169,568.1838,73.0313,0.0521,1.0000,418.0787,0.1578,833.3698,2.7260,0.5653,43.4799,50.0000,56.5201,0.0053,84.4491,92.5836,57.6431,50.0000,50.0000,61.2488,50.0000,56.5201,2.7219,11.4959,0.0000,91.9041
